x y1 y2
1818.000000 1.311802 1.329072
1819.000000 1.309003 1.326787
1820.000000 1.311544 1.323972
1821.000000 1.312715 1.321461
1822.000000 1.307976 1.319512
1823.000000 1.318965 1.317571
1824.000000 1.308627 1.316958
1825.000000 1.322454 1.316051
1826.000000 1.330123 1.316475
1827.000000 1.335791 1.318393
1828.000000 1.335684 1.321498
1829.000000 1.332108 1.324884
1830.000000 1.315686 1.327656
1831.000000 1.297993 1.328056
1832.000000 1.289507 1.325264
1833.000000 1.296496 1.320198
1834.000000 1.298398 1.315249
1835.000000 1.312836 1.311154
1836.000000 1.335327 1.309453
1837.000000 1.338025 1.311562
1838.000000 1.328392 1.315782
1839.000000 1.337811 1.319610
1840.000000 1.345207 1.323727
1841.000000 1.346801 1.328360
1842.000000 1.361953 1.332963
1843.000000 1.364405 1.338680
1844.000000 1.368607 1.344683
1845.000000 1.371009 1.350644
1846.000000 1.372307 1.356204
1847.000000 1.357276 1.361099
1848.000000 1.371385 1.363513
1849.000000 1.382992 1.365869
1850.000000 1.381788 1.369281
1851.000000 1.362454 1.372804
1852.000000 1.357497 1.373889
1853.000000 1.359194 1.372999
1854.000000 1.362695 1.371398
1855.000000 1.372100 1.370050
1856.000000 1.360193 1.370035
1857.000000 1.351004 1.369457
1858.000000 1.348109 1.367607
1859.000000 1.349856 1.364962
1860.000000 1.357534 1.362397
1861.000000 1.362602 1.361007
1862.000000 1.371347 1.360948
1863.000000 1.368232 1.362520
1864.000000 1.367372 1.364424
1865.000000 1.376406 1.366154
1866.000000 1.381998 1.368555
1867.000000 1.373438 1.371665
1868.000000 1.382151 1.373883
1869.000000 1.377183 1.376292
1870.000000 1.386655 1.378034
1871.000000 1.395888 1.380258
1872.000000 1.399071 1.383521
1873.000000 1.396394 1.387330
1874.000000 1.389796 1.390688
1875.000000 1.390221 1.392693
1876.000000 1.380129 1.393813
1877.000000 1.393456 1.393282
1878.000000 1.399208 1.393420
1879.000000 1.398621 1.394592
1880.000000 1.388484 1.396113
1881.000000 1.403292 1.396516
1882.000000 1.417053 1.397874
1883.000000 1.421707 1.401123
1884.000000 1.416812 1.405501
1885.000000 1.410596 1.409387
1886.000000 1.417193 1.411848
1887.000000 1.402603 1.413999
1888.000000 1.407975 1.414199
1889.000000 1.411114 1.413958
1890.000000 1.412130 1.413922
1891.000000 1.415869 1.414136
1892.000000 1.422333 1.414874
1893.000000 1.422010 1.416501
1894.000000 1.421909 1.418358
1895.000000 1.433527 1.420080
1896.000000 1.430206 1.422787
1897.000000 1.446215 1.425344
1898.000000 1.443793 1.429240
1899.000000 1.447639 1.433124
1900.000000 1.444210 1.436918
1901.000000 1.443210 1.439839
1902.000000 1.441296 1.441856
1903.000000 1.422394 1.442984
1904.000000 1.433795 1.441496
1905.000000 1.451400 1.440109
1906.000000 1.455498 1.440954
1907.000000 1.455710 1.443323
1908.000000 1.457896 1.446149
1909.000000 1.468795 1.449053
1910.000000 1.478000 1.452806
1911.000000 1.484406 1.457537
1912.000000 1.479399 1.462852
1913.000000 1.482382 1.467239
1914.000000 1.483327 1.470905
1915.000000 1.482975 1.473882
1916.000000 1.454440 1.476132
1917.000000 1.435297 1.474668
1918.000000 1.437608 1.469452
1919.000000 1.441109 1.463352
1920.000000 1.421100 1.458066
1921.000000 1.423792 1.451686
1922.000000 1.407796 1.445779
1923.000000 1.415809 1.439085
1924.000000 1.426900 1.433629
1925.000000 1.425517 1.430674
1926.000000 1.431619 1.429170
1927.000000 1.410576 1.429172
1928.000000 1.403666 1.427592
1929.000000 1.409900 1.424549
1930.000000 1.408490 1.421801
1931.000000 1.413507 1.419421
1932.000000 1.429736 1.418059
1933.000000 1.432234 1.419139
1934.000000 1.442793 1.421622
1935.000000 1.434494 1.425624
1936.000000 1.448604 1.428988
1937.000000 1.465502 1.433103
1938.000000 1.458300 1.438978
1939.000000 1.468601 1.444268
1940.000000 1.460195 1.449681
1941.000000 1.451568 1.453598
1942.000000 1.433260 1.455335
1943.000000 1.441691 1.453791
1944.000000 1.445003 1.451757
1945.000000 1.418198 1.450201
1946.000000 1.419910 1.446181
1947.000000 1.428510 1.441547
1948.000000 1.432542 1.438159
1949.000000 1.438166 1.436282
1950.000000 1.431434 1.435989
1951.000000 1.427002 1.435761
1952.000000 1.417133 1.435045
1953.000000 1.431680 1.433058
1954.000000 1.435791 1.432246
1955.000000 1.447890 1.432636
1956.000000 1.449695 1.434893
1957.000000 1.453996 1.438013
1958.000000 1.455307 1.441612
1959.000000 1.442814 1.445130
1960.000000 1.433158 1.446803
1961.000000 1.436451 1.446268
1962.000000 1.420192 1.445078
1963.000000 1.404060 1.441994
1964.000000 1.396902 1.436567
1965.000000 1.423427 1.429840
1966.000000 1.415729 1.426203
1967.000000 1.412310 1.423805
1968.000000 1.411194 1.421867
1969.000000 1.417294 1.420209
1970.000000 1.427002 1.419522
1971.000000 1.442003 1.420468
1972.000000 1.438849 1.423770
1973.000000 1.437153 1.427518
1974.000000 1.450810 1.430792
1975.000000 1.437298 1.434894
1976.000000 1.433199 1.437480
1977.000000 1.436369 1.438503
1978.000000 1.426208 1.438982
1979.000000 1.417334 1.438078
1980.000000 1.435297 1.435616
1981.000000 1.406707 1.434657
1982.000000 1.429409 1.431518
1983.000000 1.417073 1.430058
1984.000000 1.438311 1.428355
1985.000000 1.412469 1.428998
1986.000000 1.422637 1.427966
1987.000000 1.427409 1.427216
1988.000000 1.443835 1.427258
1989.000000 1.439802 1.429499
1990.000000 1.442918 1.432169
1991.000000 1.432439 1.435006
1992.000000 1.436926 1.436429
1993.000000 1.436101 1.437427
1994.000000 1.443710 1.438046
1995.000000 1.441234 1.439243
1996.000000 1.437298 1.440355
1997.000000 1.449506 1.440842
1998.000000 1.452433 1.442281
1999.000000 1.443314 1.444387
2000.000000 1.437463 1.445568
2001.000000 1.426208 1.445459
2002.000000 1.415769 1.443493
2003.000000 1.406312 1.439705
2004.000000 1.400325 1.434449
2005.000000 1.408570 1.428456
2006.000000 1.390414 1.423730
2007.000000 1.360082 1.418248
2008.000000 1.366027 1.409637
2009.000000 1.368607 1.401008
2010.000000 1.374608 1.393703
2011.000000 1.386905 1.388567
2012.000000 1.370145 1.386433
2013.000000 1.360563 1.384233
2014.000000 1.369394 1.381078
2015.000000 1.358603 1.378684
2016.000000 1.348090 1.375810
2017.000000 1.354701 1.371828
2018.000000 1.351808 1.368401
2019.000000 1.358234 1.365357
2020.000000 1.353766 1.363522
2021.000000 1.358585 1.362038
2022.000000 1.336095 1.361377
2023.000000 1.319505 1.358787
2024.000000 1.333013 1.353621
2025.000000 1.333992 1.349098
2026.000000 1.342895 1.345587
2027.000000 1.338598 1.343937
2028.000000 1.363550 1.342979
2029.000000 1.364573 1.345092
2030.000000 1.379196 1.348738
2031.000000 1.373551 1.354311
2032.000000 1.387906 1.359674
2033.000000 1.374400 1.365829
2034.000000 1.374004 1.370289
2035.000000 1.376500 1.373281
2036.000000 1.377904 1.375480
2037.000000 1.384773 1.377225
2038.000000 1.392234 1.379322
2039.000000 1.390453 1.382223
2040.000000 1.387694 1.385045
2041.000000 1.417394 1.387188
2042.000000 1.414007 1.391962
2043.000000 1.386001 1.397278
2044.000000 1.365598 1.399164
2045.000000 1.369000 1.396750
2046.000000 1.382992 1.392790
2047.000000 1.378930 1.390131
2048.000000 1.376008 1.388098
2049.000000 1.382648 1.386281
2050.000000 1.352667 1.385476
2051.000000 1.361007 1.382027
2052.000000 1.378702 1.378411
2053.000000 1.362416 1.377080
2054.000000 1.350713 1.375377
2055.000000 1.344104 1.372320
2056.000000 1.345804 1.368149
2057.000000 1.352997 1.364045
2058.000000 1.348436 1.361228
2059.000000 1.352192 1.358914
2060.000000 1.335203 1.357482
2061.000000 1.333102 1.354828
2062.000000 1.331345 1.351529
2063.000000 1.331700 1.348065
2064.000000 1.332410 1.344936
2065.000000 1.344393 1.342396
2066.000000 1.346692 1.341701
2067.000000 1.341904 1.342312
2068.000000 1.338670 1.343001
2069.000000 1.341202 1.343257
2070.000000 1.340375 1.343502
2071.000000 1.334543 1.343638
2072.000000 1.337167 1.343080
2073.000000 1.317107 1.342486
2074.000000 1.301914 1.339823
2075.000000 1.298802 1.334707
2076.000000 1.302966 1.328524
2077.000000 1.303696 1.322917
2078.000000 1.300779 1.318316
2079.000000 1.308798 1.314417
2080.000000 1.304002 1.312093
2081.000000 1.305602 1.310337
2082.000000 1.304495 1.309178
2083.000000 1.305057 1.308313
2084.000000 1.307207 1.307728
2085.000000 1.292725 1.307561
2086.000000 1.295605 1.306125
2087.000000 1.296008 1.304413
2088.000000 1.294096 1.302794
2089.000000 1.305602 1.301203
2090.000000 1.293142 1.300971
2091.000000 1.279607 1.300229
2092.000000 1.268038 1.297848
2093.000000 1.277596 1.293617
2094.000000 1.275185 1.289805
2095.000000 1.272394 1.286414
2096.000000 1.282051 1.283309
2097.000000 1.264702 1.281626
2098.000000 1.266705 1.279130
2099.000000 1.274600 1.276584
2100.000000 1.286604 1.275053
2101.000000 1.296496 1.275443
2102.000000 1.288477 1.277840
2103.000000 1.302694 1.280259
2104.000000 1.304104 1.283828
2105.000000 1.310736 1.287822
2106.000000 1.309278 1.292313
2107.000000 1.320795 1.296475
2108.000000 1.313957 1.301220
2109.000000 1.307702 1.305123
2110.000000 1.317003 1.307508
2111.000000 1.313715 1.309806
2112.000000 1.312715 1.311537
2113.000000 1.312164 1.312698
2114.000000 1.324854 1.313393
2115.000000 1.324854 1.315109
2116.000000 1.327845 1.317245
2117.000000 1.323679 1.319688
2118.000000 1.315789 1.321601
2119.000000 1.313370 1.322190
2120.000000 1.305807 1.321744
2121.000000 1.312680 1.320031
2122.000000 1.322716 1.318553
2123.000000 1.320481 1.318452
2124.000000 1.324328 1.318893
2125.000000 1.325574 1.319952
2126.000000 1.337363 1.321352
2127.000000 1.346711 1.324011
2128.000000 1.340662 1.328071
2129.000000 1.347800 1.331814
2130.000000 1.332090 1.335703
2131.000000 1.332268 1.337607
2132.000000 1.318618 1.338239
2133.000000 1.322576 1.336726
2134.000000 1.312336 1.334665
2135.000000 1.313991 1.331519
2136.000000 1.327492 1.328313
2137.000000 1.312508 1.326863
2138.000000 1.316829 1.324954
2139.000000 1.308044 1.323393
2140.000000 1.302253 1.321258
2141.000000 1.307873 1.318405
2142.000000 1.317714 1.316046
2143.000000 1.322926 1.315243
2144.000000 1.323767 1.315912
2145.000000 1.321877 1.317368
2146.000000 1.320481 1.318858
2147.000000 1.328304 1.320029
2148.000000 1.336005 1.321720
2149.000000 1.332871 1.324343
2150.000000 1.332623 1.326876
2151.000000 1.331381 1.329044
2152.000000 1.335827 1.330656
2153.000000 1.333333 1.332279
2154.000000 1.322524 1.333500
2155.000000 1.314406 1.333240
2156.000000 1.306506 1.331350
2157.000000 1.307908 1.327978
2158.000000 1.311131 1.324350
2159.000000 1.307360 1.321348
2160.000000 1.311992 1.318615
2161.000000 1.318913 1.316778
2162.000000 1.305653 1.316325
2163.000000 1.312680 1.315264
2164.000000 1.313543 1.314657
2165.000000 1.311992 1.314455
2166.000000 1.314579 1.314320
2167.000000 1.320481 1.314491
2168.000000 1.315201 1.315423
2169.000000 1.319784 1.316119
2170.000000 1.323276 1.317069
2171.000000 1.319087 1.318431
2172.000000 1.324152 1.319438
2173.000000 1.323977 1.320664
2174.000000 1.323977 1.321879
2175.000000 1.314752 1.322959
2176.000000 1.315616 1.322891
2177.000000 1.297034 1.322290
2178.000000 1.306165 1.319548
2179.000000 1.299545 1.316887
2180.000000 1.293661 1.313917
2181.000000 1.293494 1.310479
2182.000000 1.289990 1.307124
2183.000000 1.283203 1.303799
2184.000000 1.273561 1.300123
2185.000000 1.273075 1.295629
2186.000000 1.269841 1.291084
2187.000000 1.277302 1.286652
2188.000000 1.281066 1.283476
2189.000000 1.266464 1.281677
2190.000000 1.256124 1.279304
2191.000000 1.253604 1.275753
2192.000000 1.256913 1.271644
2193.000000 1.252505 1.267980
2194.000000 1.247816 1.264498
2195.000000 1.237471 1.260981
2196.000000 1.236247 1.256754
2197.000000 1.240233 1.252414
2198.000000 1.250938 1.248824
2199.000000 1.246261 1.247031
2200.000000 1.257387 1.245937
2201.000000 1.257071 1.246360
2202.000000 1.264542 1.247532
2203.000000 1.247816 1.249693
2204.000000 1.250469 1.250538
2205.000000 1.257387 1.250787
2206.000000 1.262786 1.251377
2207.000000 1.270487 1.252657
2208.000000 1.259763 1.254965
2209.000000 1.268070 1.256560
2210.000000 1.268070 1.258390
2211.000000 1.255178 1.260192
2212.000000 1.253761 1.260531
2213.000000 1.250469 1.259879
2214.000000 1.248751 1.258450
2215.000000 1.247349 1.256594
2216.000000 1.244091 1.254572
2217.000000 1.265518 1.252350
2218.000000 1.258178 1.252330
2219.000000 1.260557 1.252835
2220.000000 1.251627 1.253764
2221.000000 1.239157 1.253935
2222.000000 1.227144 1.252424
2223.000000 1.231830 1.248964
2224.000000 1.225640 1.245250
2225.000000 1.224725 1.241214
2226.000000 1.219274 1.237315
2227.000000 1.224890 1.233353
2228.000000 1.226843 1.230254
2229.000000 1.229559 1.228107
2230.000000 1.227747 1.226925
2231.000000 1.227687 1.226185
2232.000000 1.212709 1.225722
2233.000000 1.212415 1.224023
2234.000000 1.206185 1.221743
2235.000000 1.214034 1.218795
2236.000000 1.228049 1.216492
2237.000000 1.230466 1.216089
2238.000000 1.225941 1.217009
2239.000000 1.229407 1.218120
2240.000000 1.224140 1.219512
2241.000000 1.218027 1.220422
2242.000000 1.242854 1.220389
2243.000000 1.239004 1.222170
2244.000000 1.238697 1.224481
2245.000000 1.237333 1.226820
2246.000000 1.229407 1.228804
2247.000000 1.227717 1.229647
2248.000000 1.232742 1.229615
2249.000000 1.232590 1.229604
2250.000000 1.228954 1.229625
2251.000000 1.235788 1.229328
2252.000000 1.233259 1.229529
2253.000000 1.235330 1.229761
2254.000000 1.247661 1.230178
2255.000000 1.253447 1.231833
2256.000000 1.256124 1.234587
2257.000000 1.250438 1.237937
2258.000000 1.250156 1.240732
2259.000000 1.257229 1.242900
2260.000000 1.253133 1.245208
2261.000000 1.251095 1.247003
2262.000000 1.257703 1.248148
2263.000000 1.258653 1.249480
2264.000000 1.253447 1.250913
2265.000000 1.260239 1.251761
2266.000000 1.263264 1.252865
2267.000000 1.279591 1.254323
2268.000000 1.276161 1.257456
2269.000000 1.285182 1.260894
2270.000000 1.290323 1.265033
2271.000000 1.299376 1.269675
2272.000000 1.311648 1.275051
2273.000000 1.311011 1.281563
2274.000000 1.304631 1.288006
2275.000000 1.305824 1.293098
2276.000000 1.297353 1.297055
2277.000000 1.296849 1.299156
2278.000000 1.294163 1.300013
2279.000000 1.290006 1.299888
2280.000000 1.288162 1.298861
2281.000000 1.291322 1.297294
2282.000000 1.280902 1.295943
2283.000000 1.288826 1.293806
2284.000000 1.291656 1.292253
2285.000000 1.292324 1.291486
2286.000000 1.301744 1.291287
2287.000000 1.301575 1.292360
2288.000000 1.297690 1.293997
2289.000000 1.285843 1.295347
2290.000000 1.285843 1.295160
2291.000000 1.293326 1.294138
2292.000000 1.294331 1.293565
2293.000000 1.296849 1.293436
2294.000000 1.310788 1.293822
2295.000000 1.311648 1.295874
2296.000000 1.306916 1.298729
2297.000000 1.302253 1.301207
2298.000000 1.307019 1.302714
2299.000000 1.297353 1.304028
2300.000000 1.296512 1.304132
2301.000000 1.293828 1.303486
2302.000000 1.292407 1.302253
2303.000000 1.290822 1.300701
2304.000000 1.296260 1.298991
2305.000000 1.296512 1.297936
2306.000000 1.294834 1.297382
2307.000000 1.282791 1.296970
2308.000000 1.280246 1.295423
2309.000000 1.280803 1.293129
2310.000000 1.275998 1.290733
2311.000000 1.274535 1.288052
2312.000000 1.272394 1.285341
2313.000000 1.270971 1.282666
2314.000000 1.270971 1.280130
2315.000000 1.273237 1.277915
2316.000000 1.278445 1.276313
2317.000000 1.275950 1.275716
2318.000000 1.276944 1.275464
2319.000000 1.281443 1.275494
2320.000000 1.286505 1.276111
2321.000000 1.287515 1.277491
2322.000000 1.296596 1.279251
2323.000000 1.298701 1.281946
2324.000000 1.293828 1.285105
2325.000000 1.295337 1.287693
2326.000000 1.297353 1.289840
2327.000000 1.299680 1.291754
2328.000000 1.304805 1.293607
2329.000000 1.309929 1.295784
2330.000000 1.307019 1.298466
2331.000000 1.296344 1.300859
2332.000000 1.290606 1.301741
2333.000000 1.293828 1.301109
2334.000000 1.301321 1.300079
2335.000000 1.306677 1.299760
2336.000000 1.307873 1.300449
2337.000000 1.316586 1.301739
2338.000000 1.316482 1.304104
2339.000000 1.323101 1.306801
2340.000000 1.321528 1.310064
2341.000000 1.323767 1.313141
2342.000000 1.318200 1.316016
2343.000000 1.318044 1.317911
2344.000000 1.318044 1.319067
2345.000000 1.322576 1.319730
2346.000000 1.325030 1.320564
2347.000000 1.322769 1.321689
2348.000000 1.320132 1.322628
2349.000000 1.319784 1.323085
2350.000000 1.318218 1.323196
2351.000000 1.303271 1.322959
2352.000000 1.306745 1.321002
2353.000000 1.312508 1.318676
2354.000000 1.308233 1.317038
2355.000000 1.305483 1.315521
2356.000000 1.327316 1.313921
2357.000000 1.336202 1.314704
2358.000000 1.337793 1.317658
2359.000000 1.330849 1.321618
2360.000000 1.329080 1.324923
2361.000000 1.337256 1.327292
2362.000000 1.332001 1.329773
2363.000000 1.331150 1.331543
2364.000000 1.331398 1.332657
2365.000000 1.330849 1.333347
2366.000000 1.336934 1.333703
2367.000000 1.346602 1.334506
2368.000000 1.344628 1.336516
2369.000000 1.349164 1.338763
2370.000000 1.356834 1.341354
2371.000000 1.361100 1.344669
2372.000000 1.364871 1.348485
2373.000000 1.351169 1.352557
2374.000000 1.358142 1.354854
2375.000000 1.352393 1.356678
2376.000000 1.338939 1.357491
2377.000000 1.336827 1.356254
2378.000000 1.340357 1.353848
2379.000000 1.345207 1.351513
2380.000000 1.344447 1.350031
2381.000000 1.335292 1.349100
2382.000000 1.334401 1.347562
2383.000000 1.334721 1.345734
2384.000000 1.339585 1.343984
2385.000000 1.327316 1.342985
2386.000000 1.319435 1.341195
2387.000000 1.319592 1.338295
2388.000000 1.306506 1.335125
2389.000000 1.306592 1.330788
2390.000000 1.315097 1.326284
2391.000000 1.305995 1.323075
2392.000000 1.301693 1.319956
2393.000000 1.303611 1.316715
2394.000000 1.304853 1.313918
2395.000000 1.297858 1.311771
2396.000000 1.311131 1.309454
2397.000000 1.298802 1.308624
2398.000000 1.303271 1.307417
2399.000000 1.302932 1.306537
2400.000000 1.295840 1.305888
2401.000000 1.301236 1.304686
2402.000000 1.289275 1.303844
2403.000000 1.294498 1.302063
2404.000000 1.286389 1.300470
2405.000000 1.294163 1.298327
2406.000000 1.290489 1.296891
2407.000000 1.302406 1.295626
2408.000000 1.285843 1.295782
2409.000000 1.286008 1.295005
2410.000000 1.277792 1.293758
2411.000000 1.281591 1.291545
2412.000000 1.280574 1.289422
2413.000000 1.285017 1.287480
2414.000000 1.282051 1.286286
2415.000000 1.285017 1.285317
2416.000000 1.292825 1.284844
2417.000000 1.299207 1.285471
2418.000000 1.302932 1.287286
2419.000000 1.308027 1.289931
2420.000000 1.305534 1.293265
2421.000000 1.311475 1.296367
2422.000000 1.309929 1.299620
2423.000000 1.305466 1.302481
2424.000000 1.317870 1.304374
2425.000000 1.303492 1.306843
2426.000000 1.305313 1.307928
2427.000000 1.305568 1.308320
2428.000000 1.306165 1.308358
2429.000000 1.299444 1.308291
2430.000000 1.301744 1.307494
2431.000000 1.300728 1.306621
2432.000000 1.304257 1.305711
2433.000000 1.309586 1.305243
2434.000000 1.316829 1.305622
2435.000000 1.318218 1.307172
2436.000000 1.306506 1.309336
2437.000000 1.312336 1.310366
2438.000000 1.307019 1.311239
2439.000000 1.307702 1.311416
2440.000000 1.316136 1.311270
2441.000000 1.303441 1.311865
2442.000000 1.296529 1.311503
2443.000000 1.298802 1.309915
2444.000000 1.293711 1.308069
2445.000000 1.288245 1.305778
2446.000000 1.288328 1.302926
2447.000000 1.283565 1.300072
2448.000000 1.289108 1.297029
2449.000000 1.291906 1.294754
2450.000000 1.284208 1.293416
2451.000000 1.292507 1.291920
2452.000000 1.293778 1.291295
2453.000000 1.293393 1.291339
2454.000000 1.284637 1.291683
2455.000000 1.294783 1.291237
2456.000000 1.304393 1.291416
2457.000000 1.299646 1.292927
2458.000000 1.307292 1.294534
2459.000000 1.307343 1.296783
2460.000000 1.309329 1.299160
2461.000000 1.324556 1.301560
2462.000000 1.322401 1.305308
2463.000000 1.322401 1.309212
2464.000000 1.322401 1.312780
2465.000000 1.333956 1.315792
2466.000000 1.336791 1.319413
2467.000000 1.334864 1.323329
2468.000000 1.336309 1.326802
2469.000000 1.338993 1.329820
2470.000000 1.329186 1.332583
2471.000000 1.323557 1.333897
2472.000000 1.310530 1.333704
2473.000000 1.313232 1.331377
2474.000000 1.307976 1.328466
2475.000000 1.301338 1.325061
2476.000000 1.303594 1.321068
2477.000000 1.301406 1.317420
2478.000000 1.306762 1.314120
2479.000000 1.297892 1.311895
2480.000000 1.301084 1.309546
2481.000000 1.290772 1.307657
2482.000000 1.282907 1.305131
2483.000000 1.287101 1.301680
2484.000000 1.278184 1.298505
2485.000000 1.318774 1.294910
2486.000000 1.309775 1.295591
2487.000000 1.305995 1.297669
2488.000000 1.305875 1.299811
2489.000000 1.315115 1.301690
2490.000000 1.311699 1.304173
2491.000000 1.311063 1.306393
2492.000000 1.315997 1.308169
2493.000000 1.319035 1.310036
2494.000000 1.322332 1.312103
2495.000000 1.319087 1.314422
2496.000000 1.327422 1.316307
2497.000000 1.328745 1.318628
2498.000000 1.326365 1.321111
2499.000000 1.326489 1.323175
2500.000000 1.330141 1.324807
2501.000000 1.321196 1.326432
2502.000000 1.327898 1.326961
2503.000000 1.325750 1.327549
2504.000000 1.330814 1.327920
2505.000000 1.334098 1.328672
2506.000000 1.338007 1.329919
2507.000000 1.333938 1.331716
2508.000000 1.329292 1.333182
2509.000000 1.326559 1.333806
2510.000000 1.326418 1.333621
2511.000000 1.335399 1.333024
2512.000000 1.332907 1.333245
2513.000000 1.333387 1.333647
2514.000000 1.342102 1.334140
2515.000000 1.334294 1.335547
2516.000000 1.335506 1.336478
2517.000000 1.338652 1.337153
2518.000000 1.337918 1.337958
2519.000000 1.339208 1.338688
2520.000000 1.333493 1.339432
2521.000000 1.323627 1.339508
2522.000000 1.320830 1.338160
2523.000000 1.319000 1.335900
2524.000000 1.317402 1.333229
2525.000000 1.320062 1.330477
2526.000000 1.311837 1.328264
2527.000000 1.317419 1.325711
2528.000000 1.325803 1.323800
2529.000000 1.326629 1.323319
2530.000000 1.331558 1.323741
2531.000000 1.329893 1.325089
2532.000000 1.335934 1.326594
2533.000000 1.333796 1.328637
2534.000000 1.335791 1.330523
2535.000000 1.352302 1.332324
2536.000000 1.353418 1.335646
2537.000000 1.353455 1.339590
2538.000000 1.349892 1.343432
2539.000000 1.347182 1.346411
2540.000000 1.351698 1.348315
2541.000000 1.348618 1.349947
2542.000000 1.349546 1.350970
2543.000000 1.352521 1.351676
2544.000000 1.352338 1.352479
2545.000000 1.359102 1.353249
2546.000000 1.362416 1.354646
2547.000000 1.356999 1.356596
2548.000000 1.358402 1.358048
2549.000000 1.359804 1.359200
2550.000000 1.352027 1.360234
2551.000000 1.352667 1.360269
2552.000000 1.355675 1.359836
2553.000000 1.355859 1.359550
2554.000000 1.352174 1.359417
2555.000000 1.352247 1.358988
2556.000000 1.366699 1.358447
2557.000000 1.368195 1.359462
2558.000000 1.367596 1.361381
2559.000000 1.377847 1.363479
2560.000000 1.378094 1.366518
2561.000000 1.380396 1.369757
2562.000000 1.380529 1.372978
2563.000000 1.378930 1.375840
2564.000000 1.374306 1.378029
2565.000000 1.372401 1.379130
2566.000000 1.357976 1.379346
2567.000000 1.349400 1.377540
2568.000000 1.351698 1.373955
2569.000000 1.347309 1.370122
2570.000000 1.351808 1.366162
2571.000000 1.340914 1.363061
2572.000000 1.334793 1.359588
2573.000000 1.340932 1.355601
2574.000000 1.343996 1.352410
2575.000000 1.348963 1.350329
2576.000000 1.344899 1.349570
2577.000000 1.348399 1.349138
2578.000000 1.350439 1.349249
2579.000000 1.356742 1.349837
2580.000000 1.343382 1.351275
2581.000000 1.347182 1.351575
2582.000000 1.355234 1.351601
2583.000000 1.352759 1.352365
2584.000000 1.356779 1.353197
2585.000000 1.357368 1.354395
2586.000000 1.360396 1.355726
2587.000000 1.358511 1.357300
2588.000000 1.354206 1.358633
2589.000000 1.359065 1.359221
2590.000000 1.358640 1.359872
2591.000000 1.366998 1.360469
2592.000000 1.370652 1.361879
2593.000000 1.374023 1.363978
2594.000000 1.376444 1.366569
2595.000000 1.378607 1.369385
2596.000000 1.375081 1.372237
2597.000000 1.373928 1.374406
2598.000000 1.376292 1.375852
2599.000000 1.377126 1.377028
2600.000000 1.368495 1.378052
2601.000000 1.365579 1.377965
2602.000000 1.367839 1.376982
2603.000000 1.369994 1.375908
2604.000000 1.368195 1.375170
2605.000000 1.366848 1.374510
2606.000000 1.369619 1.373807
2607.000000 1.375024 1.373453
2608.000000 1.381006 1.373907
2609.000000 1.374495 1.375389
2610.000000 1.376671 1.376530
2611.000000 1.366662 1.377563
2612.000000 1.359601 1.377341
2613.000000 1.363196 1.375710
2614.000000 1.361637 1.373924
2615.000000 1.357202 1.372132
2616.000000 1.360711 1.370067
2617.000000 1.367185 1.368459
2618.000000 1.366998 1.367975
2619.000000 1.366848 1.368115
2620.000000 1.359934 1.368522
2621.000000 1.361804 1.368255
2622.000000 1.352759 1.367839
2623.000000 1.354903 1.366429
2624.000000 1.355914 1.364865
2625.000000 1.354224 1.363533
2626.000000 1.368907 1.362294
2627.000000 1.368794 1.362813
2628.000000 1.367465 1.364211
2629.000000 1.365505 1.365741
2630.000000 1.365859 1.366929
2631.000000 1.355877 1.367826
2632.000000 1.348818 1.367401
2633.000000 1.352503 1.365558
2634.000000 1.351589 1.363586
2635.000000 1.353510 1.361709
2636.000000 1.359213 1.360304
2637.000000 1.361934 1.359921
2638.000000 1.364610 1.360405
2639.000000 1.363903 1.361561
2640.000000 1.359010 1.362850
2641.000000 1.367877 1.363514
2642.000000 1.369994 1.364715
2643.000000 1.370445 1.366326
2644.000000 1.376197 1.368024
2645.000000 1.373042 1.370193
2646.000000 1.372119 1.372039
2647.000000 1.373796 1.373400
2648.000000 1.373608 1.374541
2649.000000 1.374608 1.375437
2650.000000 1.368195 1.376225
2651.000000 1.370746 1.376190
2652.000000 1.377695 1.375997
2653.000000 1.373702 1.376518
2654.000000 1.374117 1.376952
2655.000000 1.373419 1.377316
2656.000000 1.386309 1.377525
2657.000000 1.387867 1.379023
2658.000000 1.387887 1.381234
2659.000000 1.385809 1.383550
2660.000000 1.390453 1.385415
2661.000000 1.386539 1.387328
2662.000000 1.391304 1.388646
2663.000000 1.392661 1.390019
2664.000000 1.393088 1.391444
2665.000000 1.381922 1.392786
2666.000000 1.378208 1.392722
2667.000000 1.379558 1.391513
2668.000000 1.383892 1.390025
2669.000000 1.381903 1.389063
2670.000000 1.378208 1.388292
2671.000000 1.374136 1.387293
2672.000000 1.375213 1.385828
2673.000000 1.377505 1.384396
2674.000000 1.379482 1.383404
2675.000000 1.376823 1.382967
2676.000000 1.372382 1.382574
2677.000000 1.370407 1.381745
2678.000000 1.374306 1.380550
2679.000000 1.379329 1.379723
2680.000000 1.385502 1.379740
2681.000000 1.388638 1.380871
2682.000000 1.384620 1.382788
2683.000000 1.381712 1.384438
2684.000000 1.381196 1.385423
2685.000000 1.382705 1.385883
2686.000000 1.381216 1.386196
2687.000000 1.381521 1.386257
2688.000000 1.379501 1.386224
2689.000000 1.381006 1.385933
2690.000000 1.381922 1.385703
2691.000000 1.383202 1.385645
